"","Número","Norma","Publicación","Denominación","Observaciones","Hoja","UrlNorma","NumeroDeProyectos","UrlPdfs","ID"
"364","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06066-20200826.pdf",364
"365","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL06066.pdf",365
"366","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05674-20200702.pdf",366
"367","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05674.pdf",367
"368","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05376_20200528.pdf",368
"369","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05376.pdf",369
"370","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05323-20200521.pdf",370
"371","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05323.pdf",371
"372","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05244-20200518.pdf",372
"373","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL04992_20200403.pdf",373
"374","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL04954_20200330.pdf",374
"375","31068","LEY",2020-11-18,"LEY QUE FACULTA EL RETIRO DE LOS FONDOS PRIVADOS DE PENSIONES EN EL CONTEXTO DE LA PANDEMIA COVID-19","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604856&View",24,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL04856-20200317..pdf",375
"376","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05544_20200617.pdf",376
"377","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05544.pdf",377
"378","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05118_20200506.pdf",378
"379","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL04825_20190919.pdf",379
"380","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0464820190805..pdf",380
"381","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0117020170405.pdf",381
"382","31069","LEY",2020-11-18,"LEY QUE FORTALECE LOS INGRESOS Y LAS INVERSIONES DE LOS GOBIERNOS REGIONALES A TRAVÉS DEL FONDO DE COMPENSACIÓN REGIONAL (FONCOR)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201601180&View",7,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0118020170406..pdf",382
"383","31070","LEY",2020-11-21,"LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL PROYECTO DE INVERSIÓN REPRESA LA POLVAREDA EN LA PROVINCIA DE PISCO, DEPARTAMENTO DE ICA","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605154&View",2,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0467520190812.pdf",383
"384","31070","LEY",2020-11-21,"LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL PROYECTO DE INVERSIÓN REPRESA LA POLVAREDA EN LA PROVINCIA DE PISCO, DEPARTAMENTO DE ICA","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605154&View",2,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05154-20200508.pdf",384
"385","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0467520190812.pdf",385
"386","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06035-20200820.pdf",386
"387","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL06035.pdf",387
"388","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06028-20200820.pdf",388
"389","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL06028.pdf",389
"390","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05962-20200812.pdf",390
"391","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05962.pdf",391
"392","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05927-20200807.pdf",392
"393","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05927.pdf",393
"394","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05859-20200724.pdf",394
"395","31071","LEY",2020-11-21,"LEY DE COMPRAS ESTATALES DE ALIMENTOS DE ORIGEN EN LA AGRICULTURA FAMILIAR","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605927&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05859.pdf",395
"396","31072","LEY",2020-11-24,"LEY DE LA SOCIEDAD DE BENEFICIO E INTERÉS COLECTIVO (SOCIEDAD BIC)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602533&View",2,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0251720180308.pdf",396
"397","31072","LEY",2020-11-24,"LEY DE LA SOCIEDAD DE BENEFICIO E INTERÉS COLECTIVO (SOCIEDAD BIC)","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201602533&View",2,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0253320180308.pdf",397
"398","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0467520190812.pdf",398
"399","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05431-20200604.pdf",399
"400","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05431.pdf",400
"401","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05325-20200521.pdf",401
"402","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05325.pdf",402
"403","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05322-20200521.pdf",403
"404","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05322.pdf",404
"405","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05296-20200520.pdf",405
"406","31073","LEY",2020-11-24,"LEY QUE MODIFICA LA LEY 29676, LEY DE PROMOCIÓN DEL DESARROLLO DE LOS MERCADOS DE PRODUCTORES AGROPECUARIOS, PARA INCORPORAR LA IMPLEMENTACIÓN DE LOS MERCADOS ITINERANTES","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605207&View",9,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05207-20200515.pdf",406
"407","31074","LEY",2020-11-24,"LEY QUE PROMUEVE LA CREACIÓN E IMPLEMENTACIÓN DE LA PLATAFORMA DIGITAL MERCADO VIRTUAL DE PRODUCTOS AGROPECUARIOS","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605671&View",5,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL0467520190812.pdf",407
"408","31074","LEY",2020-11-24,"LEY QUE PROMUEVE LA CREACIÓN E IMPLEMENTACIÓN DE LA PLATAFORMA DIGITAL MERCADO VIRTUAL DE PRODUCTOS AGROPECUARIOS","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605671&View",5,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06374-20201006.pdf",408
"409","31074","LEY",2020-11-24,"LEY QUE PROMUEVE LA CREACIÓN E IMPLEMENTACIÓN DE LA PLATAFORMA DIGITAL MERCADO VIRTUAL DE PRODUCTOS AGROPECUARIOS","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605671&View",5,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL06374.pdf",409
"410","31074","LEY",2020-11-24,"LEY QUE PROMUEVE LA CREACIÓN E IMPLEMENTACIÓN DE LA PLATAFORMA DIGITAL MERCADO VIRTUAL DE PRODUCTOS AGROPECUARIOS","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605671&View",5,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05671-20200701.pdf",410
"411","31074","LEY",2020-11-24,"LEY QUE PROMUEVE LA CREACIÓN E IMPLEMENTACIÓN DE LA PLATAFORMA DIGITAL MERCADO VIRTUAL DE PRODUCTOS AGROPECUARIOS","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201605671&View",5,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05671.pdf",411
"412","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL06022-20200819.pdf",412
"413","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL06022.pdf",413
"414","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05588-20200623.pdf",414
"415","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05588.pdf",415
"416","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05295_20200520.pdf",416
"417","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05552_20200617.pdf",417
"418","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"http://www.leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/Proyectos_Firmas_digitales/PL05552.pdf",418
"419","31075","LEY",2020-11-24,"LEY DE ORGANIZACIÓN Y FUNCIONES DEL MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","",176,"http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2011.nsf/Repexpvirt?OpenForm&Db=201604493&View",11,"https://leyes.congreso.gob.pe/Documentos/2016_2021/Proyectos_de_Ley_y_de_Resoluciones_Legislativas/PL05551_20200617.pdf",419
